date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,menu0,menu1,menu2,menu3,menu4,menu5,menu6,menu7,menu8,menu9,menu10,menu11,menu12,menu13
2013-09-23,12766.0,12503.0,18243.0,3.7,1.0,0.0,0.0,"['Melon', 'Lasagnes', 'salade verte', 'Yaourt fruix']",0.0,0.0,0.0,0.0,0.0,0.0,272,1273,0,0.0,0.0,0.0,0.0,Lundi,39,Septembre,2013-2014,0.0,263.0,2.060159799467335,0,1,0,0.0,0.0,Melon, Lasagnes, salade verte, Yaourt fruix,,,,,,,,,,
2013-09-24,12914.0,12867.0,18243.0,3.7,1.0,0.0,0.0,"['Menu japonnais', 'choux blanc bio rapée/vinaigrette soja', 'sauté de canard au curry et soja', 'riz basmati', 'gateaux yuzu']",0.0,0.0,0.0,0.0,0.0,0.0,272,1273,0,0.0,0.0,0.0,0.0,Mardi,39,Septembre,2013-2014,0.0,47.0,0.363946105002323,0,1,0,0.0,0.0,Menu japonnais, choux blanc bio rapée/vinaigrette soja, sauté de canard au curry et soja, riz basmati, gateaux yuzu,,,,,,,,,
2013-09-26,12983.0,12952.0,18243.0,3.7,1.0,0.0,0.0,"['MENU AGORES', 'Carottes râpées bio', 'Poulet certifié', 'Courgettes/pommes de terre ( smr)', 'Fromage bio', 'Tarte pomme/rhubarbe']",0.0,0.0,0.0,0.0,0.0,0.0,272,1273,0,0.0,0.0,0.0,0.0,Jeudi,39,Septembre,2013-2014,0.0,31.0,0.2387737810983594,0,1,0,0.0,0.0,MENU AGORES, Carottes râpées bio, Poulet certifié, Courgettes/pommes de terre ( smr), Fromage bio, Tarte pomme/rhubarbe,,,,,,,,
2013-09-27,13379.0,13369.0,18243.0,3.7,1.0,0.0,0.0,"['Radis/beurre', 'poisson Meunière', 'Purée de légumes verts', 'agro', 'Gouda', 'Prunes']",0.0,0.0,0.0,0.0,0.0,0.0,272,1273,0,0.0,0.0,0.0,1.0,Vendredi,39,Septembre,2013-2014,0.0,10.0,0.074744001793856,0,0,0,0.0,0.0,Radis/beurre, poisson Meunière, Purée de légumes verts, agro, Gouda, Prunes,,,,,,,,
2013-09-30,13327.0,12486.0,18243.0,3.7,1.0,0.0,0.0,"['Salade de riz au thon agro', 'Sauté de porc aux pruneaux', 'Poêlée de légumes au cumin', 'Camembert', 'Pomme']",0.0,0.0,0.0,0.0,0.0,0.0,163,4444,263,0.0,0.0,0.0,0.0,Lundi,40,Septembre,2013-2014,0.0,841.0,6.310497486305995,1,1,0,0.0,0.0,Salade de riz au thon agro, Sauté de porc aux pruneaux, Poêlée de légumes au cumin, Camembert, Pomme,,,,,,,,,
2013-10-01,13649.0,13337.0,18243.0,3.7,1.0,0.0,0.0,"['oeuf dur mayonnaise', 'parmentier de poisson', 'Salade verte', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,163,4444,263,0.0,0.0,0.0,0.0,Mardi,40,Octobre,2013-2014,0.0,312.0,2.285881749578724,0,0,1,0.0,0.0,oeuf dur mayonnaise, parmentier de poisson, Salade verte, Yaourt aro,,,,,,,,,,
2013-10-03,13241.0,12870.0,18243.0,3.7,1.0,0.0,0.0,"['Choux blancs bio mimolette', 'Rôti de boeuf', 'sauce au poivre', 'coquillettes', 'Crème chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,163,4444,263,0.0,0.0,0.0,0.0,Jeudi,40,Octobre,2013-2014,0.0,371.0,2.8019031795181637,0,1,0,0.0,0.0,Choux blancs bio mimolette, Rôti de boeuf, sauce au poivre, coquillettes, Crème chocolat,,,,,,,,,
2013-10-04,13828.0,13328.0,18243.0,3.7,1.0,0.0,0.0,"['Crêpe au fromage', 'Omelette', 'Ratatouille', 'brunoiseetpoelée du sud', 'Edam', 'Raisin']",0.0,0.0,0.0,0.0,0.0,0.0,163,4444,263,0.0,0.0,0.0,0.0,Vendredi,40,Octobre,2013-2014,0.0,500.0,3.6158518947063927,0,0,0,0.0,0.0,Crêpe au fromage, Omelette, Ratatouille, brunoiseetpoelée du sud, Edam, Raisin,,,,,,,,
2013-10-07,13043.0,12361.0,18243.0,3.7,1.0,0.0,0.0,"['pomelos rosé', 'hachis parmentier', 'salade verte', 'Maxi Gervais']",0.0,0.0,0.0,0.0,0.0,0.0,0,3962,490,0.0,0.0,0.0,0.0,Lundi,41,Octobre,2013-2014,0.0,682.0,5.228858391474354,0,1,0,0.0,0.0,pomelos rosé, hachis parmentier, salade verte, Maxi Gervais,,,,,,,,,,
2013-10-08,13272.0,12773.0,18243.0,9.775,1.25,0.0,0.0,"['Concombres', 'merguez', 'saucisse Chipolatas', 'lentilles cuisinées', 'Tomme blanche', 'Compote pomme']",0.0,0.0,0.0,0.0,0.0,0.0,0,3962,490,0.0,0.0,0.0,0.0,Mardi,41,Octobre,2013-2014,0.0,499.0,3.759795057263412,1,1,0,0.0,0.0,Concombres, merguez, saucisse Chipolatas, lentilles cuisinées, Tomme blanche, Compote pomme,,,,,,,,
2013-11-04,13346.0,12452.0,18243.0,3.7,1.0,0.0,0.0,"['Salade de pâtes aux tomates confites agro', 'dinde', 'Jambon fumé', 'Marmelade de pommes', 'Maxi gervais']",0.0,0.0,0.0,0.0,1.0,0.0,0,3153,0,1.0,0.0,0.0,0.0,Lundi,45,Novembre,2013-2014,0.0,894.0,6.698636295519257,1,1,0,0.0,0.0,Salade de pâtes aux tomates confites agro, dinde, Jambon fumé, Marmelade de pommes, Maxi gervais,,,,,,,,,
2013-11-05,13594.0,12898.0,18243.0,3.7,1.0,0.0,0.0,"['Gaspacho', 'croutons', 'Paëlla poulet fruits de mer', 'St paulin', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,0,3153,0,0.0,0.0,0.0,0.0,Mardi,45,Novembre,2013-2014,0.0,696.0,5.119905840812123,0,1,0,0.0,0.0,Gaspacho, croutons, Paëlla poulet fruits de mer, St paulin, Clémentines,,,,,,,,,
2013-11-07,13598.0,13118.0,18243.0,3.7,1.0,0.0,0.0,"['Concombres', 'Sauté de boeuf', 'Bourguignon', 'coquillette', 'Ile flottante']",0.0,0.0,0.0,0.0,0.0,0.0,0,3153,0,0.0,0.0,0.0,0.0,Jeudi,45,Novembre,2013-2014,0.0,480.0,3.5299308721870863,0,1,0,0.0,0.0,Concombres, Sauté de boeuf, Bourguignon, coquillette, Ile flottante,,,,,,,,,
2013-11-08,13997.0,13448.0,18243.0,3.7,1.0,0.0,0.0,"['Pizza', 'Omelette', 'Epinards', 'Morbier', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,0,3153,0,0.0,0.0,0.0,0.0,Vendredi,45,Novembre,2013-2014,0.0,549.0,3.922269057655212,0,0,0,0.0,0.0,Pizza, Omelette, Epinards, Morbier, Poire,,,,,,,,,
2013-11-12,13403.0,12904.0,18243.0,3.7,1.0,0.0,0.0,"['Choux coleslaw', 'Blanquette de veau', 'Riz', 'Yaourt aro']",0.0,0.0,1.0,0.0,0.0,0.0,0,1794,0,0.0,0.0,0.0,0.0,Mardi,46,Novembre,2013-2014,0.0,499.0,3.7230470790121615,0,1,0,0.0,0.0,Choux coleslaw, Blanquette de veau, Riz, Yaourt aro,,,,,,,,,,
2013-11-21,13505.0,12875.0,18243.0,3.7,1.0,1.0,0.0,"['Choux rouges bio', 'Rôti de boeuf', 'Sauce au poivre', 'Frites', 'Yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,0,2791,886,0.0,0.0,1.0,0.0,Jeudi,47,Novembre,2013-2014,0.0,630.0,4.664938911514254,0,1,0,0.0,0.0,Choux rouges bio, Rôti de boeuf, Sauce au poivre, Frites, Yaourt bio,,,,,,,,,
2013-11-22,13731.0,13234.0,18243.0,3.7,1.0,1.0,0.0,"['Endives / demi-oeuf (Educalim)', 'Chili de légumes', 'Riz basmati', 'Crème dessert vanille']",0.0,0.0,0.0,0.0,0.0,0.0,0,2791,886,0.0,0.0,0.0,0.0,Vendredi,47,Novembre,2013-2014,0.0,497.0,3.619547010414391,0,0,0,0.0,0.0,Endives / demi-oeuf (Educalim), Chili de légumes, Riz basmati, Crème dessert vanille,,,,,,,,,,
2013-11-25,13312.0,12457.0,18243.0,3.7,1.0,0.0,0.0,"['Mâche au surimi', 'Pilon de poulet confit', 'Choux Bruxelles Educalim', 'Gâteau au chocolat', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,725,4407,335,0.0,0.0,0.0,0.0,Lundi,48,Novembre,2013-2014,0.0,855.0,6.4227764423076925,0,1,0,0.0,0.0,Mâche au surimi, Pilon de poulet confit, Choux Bruxelles Educalim, Gâteau au chocolat, Lait bio,,,,,,,,,
2013-11-28,13683.0,12906.0,18243.0,3.7,1.0,0.0,0.0,"['Concombres', 'Timbale de pâtes au jambon', 'et râpé', 'Fromage blanc / dattes']",0.0,0.0,0.0,0.0,0.0,0.0,725,4407,335,0.0,0.0,0.0,1.0,Jeudi,48,Novembre,2013-2014,0.0,777.0,5.678579258934445,1,1,0,0.0,0.0,Concombres, Timbale de pâtes au jambon, et râpé, Fromage blanc / dattes,,,,,,,,,,
2013-11-29,13818.0,13401.0,18243.0,3.7,1.0,0.0,0.0,"['Choux raves bio', 'Nuggets de poisson', 'Purée de pommes de terre', 'Edam', 'Cocktail de fruits']",0.0,0.0,0.0,0.0,0.0,0.0,725,4407,335,0.0,0.0,0.0,0.0,Vendredi,48,Novembre,2013-2014,0.0,417.0,3.017802865827182,0,0,1,0.0,0.0,Choux raves bio, Nuggets de poisson, Purée de pommes de terre, Edam, Cocktail de fruits,,,,,,,,,
2013-12-02,13347.0,12510.0,18243.0,3.7,1.0,1.0,0.0,"['Rillettes de thon', 'Lasagnes', 'Salade verte', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,303,5323,643,0.0,0.0,0.0,0.0,Lundi,49,Decembre,2013-2014,0.0,837.0,6.271072151045178,0,1,0,0.0,0.0,Rillettes de thon, Lasagnes, Salade verte, Yaourt aro,,,,,,,,,,
2013-12-03,13557.0,12927.0,18243.0,3.7,1.0,0.0,0.0,"['Choux blancs à la mimolette', 'des de milanette', 'Filet de poulet', 'Pommes noisettes', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,303,5323,643,0.0,0.0,1.0,0.0,Mardi,49,Decembre,2013-2014,0.0,630.0,4.647045806594379,0,1,0,0.0,0.0,Choux blancs à la mimolette, des de milanette, Filet de poulet, Pommes noisettes, Clémentines,,,,,,,,,
2013-12-09,13365.0,13048.0,18243.0,3.7,1.0,0.0,0.0,"['potage tomate/vermicelles', 'sauté de boeuf Bourguignon', 'purée de légumes verts', 'Tome bio en 1 kg', 'Pomme bio']",0.0,0.0,0.0,0.0,0.0,0.0,204,3865,596,0.0,0.0,0.0,0.0,Lundi,50,Decembre,2013-2014,0.0,317.0,2.3718668163112606,0,1,0,0.0,0.0,potage tomate/vermicelles, sauté de boeuf Bourguignon, purée de légumes verts, Tome bio en 1 kg, Pomme bio,,,,,,,,,
2013-12-10,13831.0,13437.0,18243.0,3.7,1.0,0.0,0.0,"['betteraves rapées bio', 'Parmentier de poisson', 'Salade verte', 'Yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,204,3865,596,0.0,0.0,0.0,0.0,Mardi,50,Decembre,2013-2014,0.0,394.0,2.8486732701901527,0,0,1,0.0,0.0,betteraves rapées bio, Parmentier de poisson, Salade verte, Yaourt bio,,,,,,,,,,
2013-12-12,13596.0,13058.0,18243.0,25.066666666666663,2.333333333333333,0.0,0.0,"['Macedoine mayonnaise', 'Sauté de dinde aux pruneaux', 'riz', 'Gouda', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,204,3865,596,0.0,0.0,0.0,0.0,Jeudi,50,Decembre,2013-2014,0.0,538.0,3.957046190055898,0,1,0,0.0,0.0,Macedoine mayonnaise, Sauté de dinde aux pruneaux, riz, Gouda, Ananas,,,,,,,,,
2013-12-13,13943.0,13223.0,18243.0,25.066666666666663,2.333333333333333,0.0,0.0,"['ble/betteraves /mais', 'Omelette', 'Gratinée de légumes', 'Tarte pommes']",0.0,0.0,0.0,0.0,0.0,0.0,204,3865,596,0.0,0.0,0.0,0.0,Vendredi,50,Decembre,2013-2014,0.0,720.0,5.163881517607401,0,0,0,0.0,0.0,ble/betteraves /mais, Omelette, Gratinée de légumes, Tarte pommes,,,,,,,,,,
2013-12-16,13360.0,12498.0,18243.0,0.0,0.0,0.0,0.0,"['Avocat/tomate/maïs', 'Haché de poulet', 'Choux fleurs bécha agro', 'emmental 220gr', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,362,2102,908,0.0,0.0,0.0,0.0,Lundi,51,Decembre,2013-2014,0.0,862.0,6.452095808383233,0,1,0,0.0,0.0,Avocat/tomate/maïs, Haché de poulet, Choux fleurs bécha agro, emmental 220gr, Clémentines,,,,,,,,,
2013-12-17,13495.0,12863.0,18243.0,0.0,0.0,0.0,0.0,"['Endives et mimolette', 'Jambon fumé', 'jambon de dinde', 'lentilles maison', 'Crème choco']",0.0,0.0,0.0,0.0,0.0,0.0,362,2102,908,0.0,0.0,0.0,0.0,Mardi,51,Decembre,2013-2014,0.0,632.0,4.683216005928122,1,1,0,0.0,0.0,Endives et mimolette, Jambon fumé, jambon de dinde, lentilles maison, Crème choco,,,,,,,,,
2013-12-19,14908.0,13959.0,18243.0,0.0,0.0,0.0,0.0,"['REPAS NOËL', 'rillette de saumon fumée', 'mini Blinis', 'Rôti de dinde de Noel', 'sauce aux marrons', 'Pommes duchesse', 'sapin de noel']",0.0,0.0,0.0,0.0,0.0,0.0,362,2102,908,0.0,0.0,0.0,0.0,Jeudi,51,Decembre,2013-2014,1.0,949.0,6.365709686074591,0,1,0,0.0,0.0,REPAS NOËL, rillette de saumon fumée, mini Blinis, Rôti de dinde de Noel, sauce aux marrons, Pommes duchesse, sapin de noel,,,,,,,
2013-12-20,14066.0,13293.0,18243.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', 'Cassolette de poisson', 'Poelee de légumes cumin (agro)', 'Fromage blanc/abricots', 'abricots']",0.0,0.0,0.0,0.0,0.0,1.0,362,2102,908,0.0,0.0,0.0,0.0,Vendredi,51,Decembre,2013-2014,0.0,773.0,5.495521114744775,0,0,0,0.0,0.0,Crêpe au fromage, Cassolette de poisson, Poelee de légumes cumin (agro), Fromage blanc/abricots, abricots,,,,,,,,,
2014-01-06,13359.0,12682.0,18243.0,0.9,1.0,0.0,0.0,"['Betteraves au gruyère', 'des de gruyere', 'Hachis Parmentier', 'Salade verte', 'Ananas']",0.0,0.0,0.0,0.0,1.0,0.0,1899,4789,791,0.0,0.0,1.0,0.0,Lundi,2,Janvier,2013-2014,0.0,677.0,5.067744591661053,0,1,0,0.0,0.0,Betteraves au gruyère, des de gruyere, Hachis Parmentier, Salade verte, Ananas,,,,,,,,,
2014-01-07,13605.0,13035.0,18243.0,0.9,1.0,0.0,0.0,"['Demi-pamplemousse', 'Pilon de poulet', 'lentilles cuisinés (boîtes)', 'Maxi gervais Fruits rouges']",0.0,0.0,0.0,0.0,0.0,0.0,1899,4789,791,0.0,0.0,1.0,0.0,Mardi,2,Janvier,2013-2014,0.0,570.0,4.189636163175304,0,1,0,0.0,0.0,Demi-pamplemousse, Pilon de poulet, lentilles cuisinés (boîtes), Maxi gervais Fruits rouges,,,,,,,,,,
2014-01-10,14066.0,13933.0,18243.0,0.9,1.0,0.0,0.0,"['concombre', 'Poisson meunière', 'Epinards à la crème', 'Belle de nantes', 'Bgalette des rois']",0.0,0.0,0.0,0.0,0.0,0.0,1899,4789,791,0.0,0.0,0.0,0.0,Vendredi,2,Janvier,2013-2014,0.0,133.0,0.9455424427697996,0,0,0,0.0,0.0,concombre, Poisson meunière, Epinards à la crème, Belle de nantes, Bgalette des rois,,,,,,,,,
2014-01-13,13424.0,12815.0,18243.0,0.9,1.0,0.0,0.0,"['Crêpe au fromage', 'j de dinde', 'Jambon fumé', 'Petits pois maraichers', 'Chèvre', 'Kiwi bio']",0.0,0.0,0.0,0.0,0.0,0.0,2038,3895,396,1.0,0.0,0.0,0.0,Lundi,3,Janvier,2013-2014,0.0,609.0,4.536650774731823,1,1,0,0.0,0.0,Crêpe au fromage, j de dinde, Jambon fumé, Petits pois maraichers, Chèvre, Kiwi bio,,,,,,,,
2014-01-14,14011.0,13566.0,18243.0,0.9,1.0,0.0,0.0,"['salade de mâche/noix', 'filet de poisson', 'sauce niçoise', 'Riz', 'Ile flottante']",0.0,0.0,0.0,0.0,0.0,0.0,2038,3895,396,0.0,0.0,0.0,0.0,Mardi,3,Janvier,2013-2014,0.0,445.0,3.176075940332596,0,0,0,0.0,0.0,salade de mâche/noix, filet de poisson, sauce niçoise, Riz, Ile flottante,,,,,,,,,
2014-01-16,13715.0,13362.0,18243.0,0.9,1.0,0.0,0.0,"['Carottes râpées bio', 'sauté de veau chasseur', 'Frites', 'Yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,2038,3895,396,0.0,0.0,0.0,0.0,Jeudi,3,Janvier,2013-2014,0.0,353.0,2.5738242799854176,0,1,0,0.0,0.0,Carottes râpées bio, sauté de veau chasseur, Frites, Yaourt bio,,,,,,,,,,
2014-01-17,13757.0,13403.0,18243.0,0.9,1.0,0.0,0.0,"['Potage potiron/ croûtons', 'Omelette', 'Poêlée de légumes', 'sauce au cumin', 'St paulin', 'Pomme bio']",0.0,0.0,0.0,0.0,0.0,0.0,2038,3895,396,0.0,0.0,0.0,0.0,Vendredi,3,Janvier,2013-2014,0.0,354.0,2.5732354437740788,0,0,0,0.0,0.0,Potage potiron/ croûtons, Omelette, Poêlée de légumes, sauce au cumin, St paulin, Pomme bio,,,,,,,,
2014-01-20,13382.0,12589.0,18243.0,0.9,1.0,0.0,0.0,"['Salade au surimi', 'Pâtes à la bolognaise', 'et gruyère râpé', 'Fromage blanc / miel']",0.0,0.0,0.0,0.0,0.0,0.0,2430,4139,577,0.0,0.0,0.0,0.0,Lundi,4,Janvier,2013-2014,0.0,793.0,5.925870572410701,0,1,0,0.0,0.0,Salade au surimi, Pâtes à la bolognaise, et gruyère râpé, Fromage blanc / miel,,,,,,,,,,
2014-01-21,13693.0,13352.0,18243.0,0.9,1.0,0.0,0.0,"['Choux rouges bio', 'Rôti de porc', 'roti de dinde', 'jus de veau', 'Pommes rissolées', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,2430,4139,577,0.0,0.0,0.0,0.0,Mardi,4,Janvier,2013-2014,0.0,341.0,2.49032352296794,1,1,0,0.0,0.0,Choux rouges bio, Rôti de porc, roti de dinde, jus de veau, Pommes rissolées, Yaourt aro,,,,,,,,
2014-01-23,13768.0,13018.0,18243.0,0.9,1.0,0.0,0.0,"['Lentilles/maïs/tomates', ""Poulet d'Ancenis"", 'Purée de légumes verts', 'Camembert', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,2430,4139,577,0.0,0.0,0.0,0.0,Jeudi,4,Janvier,2013-2014,0.0,750.0,5.447414294015108,0,1,0,0.0,0.0,Lentilles/maïs/tomates, Poulet dAncenis, Purée de légumes verts, Camembert, Banane,,,,,,,,,
2014-01-24,14121.0,13433.0,18243.0,0.9,1.0,0.0,0.0,"['Betteraves râpées', 'Nuggets de poisson', 'Gratinée de légumes', 'Fromage vache/brebis', 'Tarte aux pommes']",0.0,0.0,0.0,0.0,0.0,0.0,2430,4139,577,0.0,0.0,0.0,0.0,Vendredi,4,Janvier,2013-2014,0.0,688.0,4.872176191487855,0,0,1,0.0,0.0,Betteraves râpées, Nuggets de poisson, Gratinée de légumes, Fromage vache/brebis, Tarte aux pommes,,,,,,,,,
2014-01-27,13497.0,12644.0,18243.0,0.9,1.0,0.0,0.0,"['Tarte au fromage', 'Saucisse de Toulouse', 'merguez de volaille', 'h verts', 'Kiwi bio']",0.0,0.0,0.0,0.0,0.0,0.0,6871,3420,174,0.0,0.0,0.0,0.0,Lundi,5,Janvier,2013-2014,0.0,853.0,6.319922945839816,1,1,0,0.0,0.0,Tarte au fromage, Saucisse de Toulouse, merguez de volaille, h verts, Kiwi bio,,,,,,,,,
2014-01-28,13626.0,12856.0,18243.0,0.9,1.0,0.0,0.0,"['Potage tomate / vermicelle', 'Rôti de dinde au jus', 'Purée de carottes agro', 'Edam', 'Liégeois chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,6871,3420,174,0.0,0.0,0.0,0.0,Mardi,5,Janvier,2013-2014,0.0,770.0,5.650961397328636,0,1,0,0.0,0.0,Potage tomate / vermicelle, Rôti de dinde au jus, Purée de carottes agro, Edam, Liégeois chocolat,,,,,,,,,
2014-01-30,13709.0,13129.0,18243.0,0.9,1.0,0.0,0.0,"['Choux blanc bio à la mimolette', 'Boeuf bourguignon', 'Pommes noisettes', 'Marmelade de pommes bio']",0.0,0.0,0.0,0.0,0.0,0.0,6871,3420,174,0.0,0.0,0.0,0.0,Jeudi,5,Janvier,2013-2014,0.0,580.0,4.2307972864541545,0,1,0,0.0,0.0,Choux blanc bio à la mimolette, Boeuf bourguignon, Pommes noisettes, Marmelade de pommes bio,,,,,,,,,,
2014-01-31,14258.0,13218.0,18243.0,0.9,1.0,0.0,0.0,"['NOUVEL AN CHINOIS', 'Nems', 'Poisson sauce  aigre douce', 'Riz', 'Salade de fruits exotiques']",0.0,0.0,0.0,0.0,0.0,0.0,6871,3420,174,0.0,0.0,0.0,0.0,Vendredi,5,Janvier,2013-2014,0.0,1040.0,7.294150652265395,0,0,0,0.0,0.0,NOUVEL AN CHINOIS, Nems, Poisson sauce  aigre douce, Riz, Salade de fruits exotiques,,,,,,,,,
2014-02-03,13431.0,12517.0,18243.0,0.9,1.0,0.0,0.0,"['Endives', 'thon', 'Nuggets de volaile', 'Choux fleurs au gratin', 'Tomme noire', 'grillé aux fruits']",0.0,0.0,0.0,0.0,0.0,0.0,3724,3458,0,0.0,0.0,0.0,0.0,Lundi,6,Fevrier,2013-2014,0.0,914.0,6.8051522596977145,0,1,0,0.0,0.0,Endives, thon, Nuggets de volaile, Choux fleurs au gratin, Tomme noire, grillé aux fruits,,,,,,,,
2014-02-04,13687.0,12897.0,18243.0,13.75,1.0,0.0,0.0,"['Pizza', 'Sauté de veau', 'sauce Tagine', 'Carottes au cumin', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,3724,3458,0,0.0,0.0,0.0,0.0,Mardi,6,Fevrier,2013-2014,0.0,790.0,5.77190034339154,0,1,0,0.0,0.0,Pizza, Sauté de veau, sauce Tagine, Carottes au cumin, Orange,,,,,,,,,
2014-02-07,14102.0,13369.0,18243.0,0.9,1.0,0.0,0.0,"['Betteraves en cube', 'Poisson beurre blanc', 'pomme de terre sautées', 'Champanet', 'ananas']",0.0,0.0,0.0,0.0,0.0,0.0,3724,3458,0,0.0,0.0,0.0,0.0,Vendredi,6,Fevrier,2013-2014,0.0,733.0,5.19784427740746,0,0,0,0.0,0.0,Betteraves en cube, Poisson beurre blanc, pomme de terre sautées, Champanet, ananas,,,,,,,,,
2014-02-10,13427.0,12581.0,18243.0,0.9,1.0,0.0,0.0,"['Salade /demi-oeuf', 'Paëlla au poulet', 'et fruits de mer', 'Yaourt aromatisé', 'Rillettes de thon / citron', 'Boulettes de boeuf sauce', 'tomate', 'Semoule', 'Fromage bio', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,6582,3883,290,0.0,0.0,0.0,0.0,Lundi,7,Fevrier,2013-2014,0.0,846.0,6.300737320324719,0,1,0,0.0,0.0,Salade /demi-oeuf, Paëlla au poulet, et fruits de mer, Yaourt aromatisé, Rillettes de thon / citron, Boulettes de boeuf sauce, tomate, Semoule, Fromage bio, Clémentines,,,,
2014-02-11,13782.0,12951.0,18243.0,0.9,1.0,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,6582,3883,290,0.0,0.0,0.0,0.0,Mardi,7,Fevrier,2013-2014,0.0,831.0,6.029603831084023,0,0,0,0.0,0.0,,,,,,,,,,,,,,
2014-02-13,13804.0,12895.0,18243.0,9.3,1.0,0.0,0.0,"['Demi-pamplemousse', 'Rôti de veau', 'jus de veau', 'Petits pois 5/1', 'Crème de gruyère', 'Eclair chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,6582,3883,290,0.0,0.0,0.0,0.0,Jeudi,7,Fevrier,2013-2014,0.0,909.0,6.58504781222834,0,1,0,0.0,0.0,Demi-pamplemousse, Rôti de veau, jus de veau, Petits pois 5/1, Crème de gruyère, Eclair chocolat,,,,,,,,
2014-02-14,14122.0,13336.0,18243.0,9.3,1.0,0.0,0.0,"['Potage carottes', 'Poisson meunière', 'Gratin de courgettes', 'St paulin', 'Pomme bio']",0.0,0.0,0.0,0.0,0.0,0.0,6582,3883,290,0.0,0.0,0.0,0.0,Vendredi,7,Fevrier,2013-2014,0.0,786.0,5.5657838833026485,0,0,0,0.0,0.0,Potage carottes, Poisson meunière, Gratin de courgettes, St paulin, Pomme bio,,,,,,,,,
2014-02-17,13440.0,12545.0,18243.0,0.9,1.0,0.0,0.0,"['salade de pâtes agro confites', 'dinde', 'Jambon fumé', 'Purée de légumes verts', 'Camembert', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,4174,2417,580,0.0,0.0,0.0,0.0,Lundi,8,Fevrier,2013-2014,0.0,895.0,6.659226190476191,1,1,0,0.0,0.0,salade de pâtes agro confites, dinde, Jambon fumé, Purée de légumes verts, Camembert, Orange,,,,,,,,
2014-02-18,13971.0,13280.0,18243.0,0.9,1.0,0.0,0.0,"['Choux rouges sauce crème', 'Parmentier de poisson', 'salade verte', 'Crème chocolat bio']",0.0,0.0,0.0,0.0,0.0,0.0,4174,2417,580,0.0,0.0,0.0,0.0,Mardi,8,Fevrier,2013-2014,0.0,691.0,4.945959487509842,0,0,1,0.0,0.0,Choux rouges sauce crème, Parmentier de poisson, salade verte, Crème chocolat bio,,,,,,,,,,
2014-02-20,13601.0,12780.0,18243.0,0.9,1.0,0.0,0.0,"['Carottes râpées bio', 'Blanquette de veau', 'Riz', 'Yaourt fermier bio']",0.0,0.0,0.0,0.0,0.0,0.0,4174,2417,580,0.0,0.0,0.0,0.0,Jeudi,8,Fevrier,2013-2014,0.0,821.0,6.036320858760385,0,1,0,0.0,0.0,Carottes râpées bio, Blanquette de veau, Riz, Yaourt fermier bio,,,,,,,,,,
2014-02-21,13988.0,12953.0,18243.0,0.9,1.0,0.0,0.0,"['Taboulé', 'Omelette', 'Gratinée de légumes', 'Port salut', 'Kiwi bio']",0.0,0.0,0.0,0.0,0.0,0.0,4174,2417,580,0.0,0.0,0.0,0.0,Vendredi,8,Fevrier,2013-2014,0.0,1035.0,7.399199313697455,0,0,0,0.0,0.0,Taboulé, Omelette, Gratinée de légumes, Port salut, Kiwi bio,,,,,,,,,
2014-02-25,13469.0,12881.0,18243.0,0.9,1.0,0.0,0.0,"['Mâche/surimi', 'Tartiflette au jambon et', 'raclette crumble', 'Fromage blanc', 'abricots secs']",0.0,0.0,0.0,0.0,0.0,0.0,4634,1645,263,0.0,0.0,0.0,0.0,Mardi,9,Fevrier,2013-2014,0.0,588.0,4.365580221248794,1,1,0,0.0,0.0,Mâche/surimi, Tartiflette au jambon et, raclette crumble, Fromage blanc, abricots secs,,,,,,,,,
